item	infinitive	tense	sing	plur	inVocabs
1436	soltar	Pres	suelta	sueltan	0
1436	soltar	Fut	soltará	soltarán	0
1437	patalear	Past	pataleó	patalearon	0
1437	patalear	Imperfect	pataleaba	pataleaban	0
1437	patalear	Pres	patalea	patalean	0
1437	patalear	Fut	pataleará	patalearán	0
1438	felicitar	Past	felicitó	felicitaron	0
1438	felicitar	Imperfect	felicitaba	felicitaban	0
1438	felicitar	Pres	felicita	felicitan	0
1438	felicitar	Fut	felicitará	felicitarán	0
1439	prender	Past	prendió	prendieron	0
1439	prender	Imperfect	prendía	prendían	0
1439	prender	Pres	prende	prenden	0
1439	prender	Fut	prenderá	prenderán	0
1440	asentar	Past	asentó	asentaron	0
1440	asentar	Imperfect	asentaba	asentaban	0
1440	asentar	Pres	asienta	asientan	0
1440	asentar	Fut	asentará	asentarán	0
1441	cobijar	Past	cobijó	cobijaron	0
1441	cobijar	Imperfect	cobijaba	cobijaban	0
1441	cobijar	Pres	cobija	cobijan	0
1441	cobijar	Fut	cobijará	cobijarán	0
1442	indagar	Past	indagó	indagaron	0
1442	indagar	Imperfect	indagaba	indagaban	0
1442	indagar	Pres	indaga	indagan	0
1442	indagar	Fut	indagará	indagarán	0
1443	asemejar	Past	asemejó	asemejaron	0
1443	asemejar	Imperfect	asemejaba	asemejaban	0
1443	asemejar	Pres	asemeja	asemejan	0
1443	asemejar	Fut	asemejará	asemejarán	0
1444	superponer	Past	superpuso	superpusieron	0
1444	superponer	Imperfect	superponía	superponían	0
1444	superponer	Pres	superpone	superponen	0
1444	superponer	Fut	superpondrá	superpondrán	0
1445	encandilar	Past	encandiló	encandilaron	0
1445	encandilar	Imperfect	encandilaba	encandilaban	0
1445	encandilar	Pres	encandila	encandilan	0
1445	encandilar	Fut	encandilará	encandilarán	0
1446	especular	Past	especuló	especularon	0
1446	especular	Imperfect	especulaba	especulaban	0
1446	especular	Pres	especula	especulan	0
1446	especular	Fut	especulará	especularán	0
1447	asumisar	Past	asumisó	asumisaron	0
1447	asumisar	Imperfect	asumisaba	asumisaban	0
1447	asumisar	Pres	asumisa	asumisan	0
1447	asumisar	Fut	asumisará	asumisarán	0
1448	besar	Past	besó	besaron	0
1448	besar	Imperfect	besaba	besaban	0
1448	besar	Pres	besa	besan	0
1448	besar	Fut	besará	besarán	0
1449	odiar	Past	odió	odiaron	0
1449	odiar	Imperfect	odiaba	odiaban	0
1449	odiar	Pres	odia	odian	0
1449	odiar	Fut	odiará	odiarán	0
1450	aborrecer	Past	aborreció	aborrecieron	0
1450	aborrecer	Imperfect	aborrecía	aborrecían	0
1450	aborrecer	Pres	aborrece	aborrecen	0
1450	aborrecer	Fut	aborrecerá	aborrecerán	0
1451	detestar	Past	detestó	detestaron	0
1451	detestar	Imperfect	detestaba	detestaban	0
1451	detestar	Pres	detesta	detestan	0
1451	detestar	Fut	detestará	detestarán	0
1452	privar	Past	privó	privaron	0
1452	privar	Imperfect	privaba	privaban	0
1452	privar	Pres	priva	privan	0
1452	privar	Fut	privará	privarán	0
1453	apagar	Past	apagó	apagaron	0
1453	apagar	Imperfect	apagaba	apagaban	0
1453	apagar	Pres	apaga	apagan	0
1453	apagar	Fut	apagará	apagarán	0
1454	venerar	Past	veneró	veneraron	0
1454	venerar	Imperfect	veneraba	veneraban	0
1454	venerar	Pres	venera	veneran	0
1454	venerar	Fut	venerará	venerarán	0
1455	sustentar	Past	sustentó	sustentaron	0
1455	sustentar	Imperfect	sustentaba	sustentaban	0
1455	sustentar	Pres	sustenta	sustentan	0
1455	sustentar	Fut	sustentará	sustentarán	0
1456	brillar	Past	brilló	brillaron	0
1456	brillar	Imperfect	brillaba	brillaban	0
1456	brillar	Pres	brilla	brillan	0
1456	brillar	Fut	brillará	brillarán	0
1457	escayolar	Past	escayoló	escayolaron	0
1457	escayolar	Imperfect	escayolaba	escayolaban	0
1457	escayolar	Pres	escayola	escayolan	0
1457	escayolar	Fut	escayolará	escayolarán	0
1458	sucumbir	Past	sucumbió	sucumbieron	0
1458	sucumbir	Imperfect	sucumbía	sucumbían	0
1458	sucumbir	Pres	sucumbe	sucumben	0
1458	sucumbir	Fut	sucumbirá	sucumbirán	0
1459	torturar	Past	torturó	torturaron	0
1459	torturar	Imperfect	torturaba	torturaban	0
1459	torturar	Pres	tortura	torturan	0
1459	torturar	Fut	torturará	torturarán	0
1460	prostituir	Past	prostituyó	prostituyeron	0
1460	prostituir	Imperfect	prostituía	prostituían	0
1460	prostituir	Pres	prostituye	prostituyen	0
1460	prostituir	Fut	prostituirá	prostituirán	0
1461	arruinar	Past	arruinó	arruinaron	0
1461	arruinar	Imperfect	arruinaba	arruinaban	0
1461	arruinar	Pres	arruina	arruinan	0
1461	arruinar	Fut	arruinará	arruinarán	0
1462	desenterrar	Past	desenterró	desenterraron	0
1462	desenterrar	Imperfect	desenterraba	desenterraban	0
1462	desenterrar	Pres	desentierra	desentierran	0
1462	desenterrar	Fut	desenterrará	desenterrarán	0
1463	liar	Past	lió	liaron	0
1463	liar	Imperfect	liaba	liaban	0
1463	liar	Pres	lía	lían	0
1463	liar	Fut	liará	liarán	0
1464	florecer	Past	floreció	florecieron	0
1464	florecer	Imperfect	florecía	florecían	0
1464	florecer	Pres	florece	florecen	0
1464	florecer	Fut	florecerá	florecerán	0
1465	sangrar	Past	sangró	sangraron	0
1465	sangrar	Imperfect	sangraba	sangraban	0
1465	sangrar	Pres	sangra	sangran	0
1465	sangrar	Fut	sangrará	sangrarán	0
1466	regar	Past	regó	regaron	0
1466	regar	Imperfect	regaba	regaban	0
1466	regar	Pres	riega	riegan	0
1466	regar	Fut	regará	regarán	0
1467	habitar	Past	habitó	habitaron	0
1467	habitar	Imperfect	habitaba	habitaban	0
1467	habitar	Pres	habita	habitan	1
1467	habitar	Fut	habitará	habitarán	0
1468	rozar	Past	rozó	rozaron	0
1468	rozar	Imperfect	rozaba	rozaban	0
1468	rozar	Pres	roza	rozan	0
1468	rozar	Fut	rozará	rozarán	0
1469	herir	Past	hirió	hirieron	0
1469	herir	Imperfect	hería	herían	0
1469	herir	Pres	hiere	hieren	0
1469	herir	Fut	herirá	herirán	0
1470	congelar	Past	congeló	congelaron	0
1470	congelar	Imperfect	congelaba	congelaban	0
1470	congelar	Pres	congela	congelan	0
1470	congelar	Fut	congelará	congelarán	0
1471	añorar	Past	añoró	añoraron	0
1471	añorar	Imperfect	añoraba	añoraban	0
1471	añorar	Pres	añora	añoran	0
1471	añorar	Fut	añorará	añorarán	0
1472	aclamar	Past	aclamó	aclamaron	0
1472	aclamar	Imperfect	aclamaba	aclamaban	0
1472	aclamar	Pres	aclama	aclaman	0
1472	aclamar	Fut	aclamará	aclamarán	0
1473	halagar	Past	halagó	halagaron	0
1473	halagar	Imperfect	halagaba	halagaban	0
1473	halagar	Pres	halaga	halagan	0
1473	halagar	Fut	halagará	halagarán	0
1474	afear	Past	afeó	afearon	0
1474	afear	Imperfect	afeaba	afeaban	0
1474	afear	Pres	afea	afean	0
1474	afear	Fut	afeará	afearán	0
1475	reflexionar	Past	reflexionó	reflexionaron	0
1475	reflexionar	Imperfect	reflexionaba	reflexionaban	0
1475	reflexionar	Pres	reflexiona	reflexionan	0
1475	reflexionar	Fut	reflexionará	reflexionarán	0
1476	cardar	Past	cardó	cardaron	0
1476	cardar	Imperfect	cardaba	cardaban	0
1476	cardar	Pres	carda	cardan	0
1476	cardar	Fut	cardará	cardarán	0
1477	caracolear	Past	caracoleó	caracolearon	0
1477	caracolear	Imperfect	caracoleaba	caracoleaban	0
1477	caracolear	Pres	caracolea	caracolean	0
1477	caracolear	Fut	caracoleará	caracolearán	0
1478	inmutar	Past	inmutó	inmutaron	0
1478	inmutar	Imperfect	inmutaba	inmutaban	0
1478	inmutar	Pres	inmuta	inmutan	0
1478	inmutar	Fut	inmutará	inmutarán	0
1479	perdurar	Past	perduró	perduraron	0
1479	perdurar	Imperfect	perduraba	perduraban	0
1479	perdurar	Pres	perdura	perduran	0
1479	perdurar	Fut	perdurará	perdurarán	0
1480	menospreciar	Past	menospreció	menospreciaron	0
1480	menospreciar	Imperfect	menospreciaba	menospreciaban	0
1480	menospreciar	Pres	menosprecia	menosprecian	0
1480	menospreciar	Fut	menospreciará	menospreciarán	0
1481	devastar	Past	devastó	devastaron	0
1481	devastar	Imperfect	devastaba	devastaban	0
1481	devastar	Pres	devasta	devastan	0
1481	devastar	Fut	devastará	devastarán	0
1482	aproximar	Past	aproximó	aproximaron	0
1482	aproximar	Imperfect	aproximaba	aproximaban	0
1482	aproximar	Pres	aproxima	aproximan	0
1482	aproximar	Fut	aproximará	aproximarán	0
1483	coexistir	Past	coexistió	coexistieron	0
1483	coexistir	Imperfect	coexistía	coexistían	0
1483	coexistir	Pres	coexiste	coexisten	0
1483	coexistir	Fut	coexistirá	coexistirán	0
1484	fundir	Past	fundió	fundieron	0
1484	fundir	Imperfect	fundía	fundían	0
1484	fundir	Pres	funde	funden	0
1484	fundir	Fut	fundirá	fundirán	0
1485	ilustrar	Past	ilustró	ilustraron	0
1485	ilustrar	Imperfect	ilustraba	ilustraban	0
1485	ilustrar	Pres	ilustra	ilustran	0
1485	ilustrar	Fut	ilustrará	ilustrarán	0
1486	rebotear	Past	reboteó	rebotearon	0
1486	rebotear	Imperfect	reboteaba	reboteaban	0
1486	rebotear	Pres	rebotea	rebotean	0
1486	rebotear	Fut	reboteará	rebotearán	0
1487	reaprender	Past	reaprendió	reaprendieron	0
1487	reaprender	Imperfect	reaprendía	reaprendían	0
1487	reaprender	Pres	reaprende	reaprenden	0
1487	reaprender	Fut	reaprenderá	reaprenderán	0
1488	exaltar	Past	exaltó	exaltaron	0
1488	exaltar	Imperfect	exaltaba	exaltaban	0
1488	exaltar	Pres	exalta	exaltan	0
1488	exaltar	Fut	exaltará	exaltarán	0
1489	aburrir	Past	aburrió	aburrieron	0
1489	aburrir	Imperfect	aburría	aburrían	0
1489	aburrir	Pres	aburre	aburren	0
1489	aburrir	Fut	aburrirá	aburrirán	0
1490	morder	Past	mordió	mordieron	0
1490	morder	Imperfect	mordía	mordían	0
1490	morder	Pres	muerde	muerden	0
1490	morder	Fut	morderá	morderán	0
1491	extorsionar	Past	extorsionó	extorsionaron	0
1491	extorsionar	Imperfect	extorsionaba	extorsionaban	0
1491	extorsionar	Pres	extorsiona	extorsionan	0
1491	extorsionar	Fut	extorsionará	extorsionarán	0
1492	desmoronar	Past	desmoronó	desmoronaron	0
1492	desmoronar	Imperfect	desmoronaba	desmoronaban	0
1492	desmoronar	Pres	desmorona	desmoronan	0
1492	desmoronar	Fut	desmoronará	desmoronarán	0
1493	arrostrar	Past	arrostró	arrostraron	0
1493	arrostrar	Imperfect	arrostraba	arrostraban	0
1493	arrostrar	Pres	arrostra	arrostran	0
1493	arrostrar	Fut	arrostrará	arrostrarán	0
1494	contagiar	Past	contagió	contagiaron	0
1494	contagiar	Imperfect	contagiaba	contagiaban	0
1494	contagiar	Pres	contagia	contagian	0
1494	contagiar	Fut	contagiará	contagiarán	0
1495	refrenar	Past	refrenó	refrenaron	0
1495	refrenar	Imperfect	refrenaba	refrenaban	0
1495	refrenar	Pres	refrena	refrenan	0
1495	refrenar	Fut	refrenará	refrenarán	0
1496	consagrar	Past	consagró	consagraron	0
1496	consagrar	Imperfect	consagraba	consagraban	0
1496	consagrar	Pres	consagra	consagran	0
1496	consagrar	Fut	consagrará	consagrarán	0
1497	capear	Past	capeó	capearon	0
1497	capear	Imperfect	capeaba	capeaban	0
1497	capear	Pres	capea	capean	0
1497	capear	Fut	capeará	capearán	0
1498	arañar	Past	arañó	arañaron	0
1498	arañar	Imperfect	arañaba	arañaban	0
1498	arañar	Pres	araña	arañan	0
1498	arañar	Fut	arañará	arañarán	0
1499	entrever	Past	entrevio	entrevieron	0
1499	entrever	Imperfect	entreveía	entreveían	0
1499	entrever	Pres	entreve	entreven	0
1499	entrever	Fut	entreverá	entreverán	0
1500	arrinconar	Past	arrinconó	arrinconaron	0
1500	arrinconar	Imperfect	arrinconaba	arrinconaban	0
1500	arrinconar	Pres	arrincona	arrinconan	0
1500	arrinconar	Fut	arrinconará	arrinconarán	0
1501	barrer	Past	barrió	barrieron	0
1501	barrer	Imperfect	barría	barrían	0
1501	barrer	Pres	barre	barren	0
1501	barrer	Fut	barrerá	barrerán	0
1502	plagiar	Past	plagió	plagiaron	0
1502	plagiar	Imperfect	plagiaba	plagiaban	0
1502	plagiar	Pres	plagia	plagian	0
1502	plagiar	Fut	plagiará	plagiarán	0
1503	domesticar	Past	domesticó	domesticaron	0
1503	domesticar	Imperfect	domesticaba	domesticaban	0
1503	domesticar	Pres	domestica	domestican	0
1503	domesticar	Fut	domesticará	domesticarán	0
1504	desentonar	Past	desentonó	desentonaron	0
1504	desentonar	Imperfect	desentonaba	desentonaban	0
1504	desentonar	Pres	desentona	desentonan	0
1504	desentonar	Fut	desentonará	desentonarán	0
1505	divulgar	Past	divulgó	divulgaron	0
1505	divulgar	Imperfect	divulgaba	divulgaban	0
1505	divulgar	Pres	divulga	divulgan	0
1505	divulgar	Fut	divulgará	divulgarán	0
1506	desgarrar	Past	desgarró	desgarraron	0
1506	desgarrar	Imperfect	desgarraba	desgarraban	0
1506	desgarrar	Pres	desgarra	desgarran	0
1506	desgarrar	Fut	desgarrará	desgarrarán	0
1507	largar	Past	largó	largaron	0
1507	largar	Imperfect	largaba	largaban	0
1507	largar	Pres	larga	largan	0
1507	largar	Fut	largará	largarán	0
1508	serpentear	Past	serpenteó	serpentearon	0
1508	serpentear	Imperfect	serpenteaba	serpenteaban	0
1508	serpentear	Pres	serpentea	serpentean	0
1508	serpentear	Fut	serpenteará	serpentearán	0
1509	reproducir	Past	reprodujo	reprodujeron	0
1509	reproducir	Imperfect	reproducía	reproducían	0
1509	reproducir	Pres	reproduce	reproducen	0
1509	reproducir	Fut	reproducirá	reproducirán	0
1510	extinguir	Past	extinguió	extinguieron	0
1510	extinguir	Imperfect	extinguía	extinguían	0
1510	extinguir	Pres	extingue	extinguen	0
1510	extinguir	Fut	extinguirá	extinguirán	0
1511	remedar	Past	remedó	remedaron	0
1511	remedar	Imperfect	remedaba	remedaban	0
1511	remedar	Pres	remeda	remedan	0
1511	remedar	Fut	remedará	remedarán	0
1512	inhibir	Past	inhibió	inhibieron	0
1512	inhibir	Imperfect	inhibía	inhibían	0
1512	inhibir	Pres	inhibe	inhiben	0
1512	inhibir	Fut	inhibirá	inhibirán	0
1513	provenir	Past	provino	provinieron	0
1513	provenir	Imperfect	provenía	provenían	0
1513	provenir	Pres	proviene	provienen	1
1513	provenir	Fut	provendrá	provendrán	0
1514	desorbitar	Past	desorbitó	desorbitaron	0
1514	desorbitar	Imperfect	desorbitaba	desorbitaban	0
1514	desorbitar	Pres	desorbita	desorbitan	0
1514	desorbitar	Fut	desorbitará	desorbitarán	0
1515	atesorar	Past	atesoró	atesoraron	0
1515	atesorar	Imperfect	atesoraba	atesoraban	0
1515	atesorar	Pres	atesora	atesoran	0
1515	atesorar	Fut	atesorará	atesorarán	0
1516	fluir	Past	fluyó	fluyeron	0
1516	fluir	Imperfect	fluía	fluían	0
1516	fluir	Pres	fluye	fluyen	0
1516	fluir	Fut	fluirá	fluirán	0
1517	relucir	Past	relució	relucieron	0
1517	relucir	Imperfect	relucía	relucían	0
1517	relucir	Pres	reluce	relucen	0
1517	relucir	Fut	relucirá	relucirán	0
1518	ensamblar	Past	ensambló	ensamblaron	0
1518	ensamblar	Imperfect	ensamblaba	ensamblaban	0
1518	ensamblar	Pres	ensambla	ensamblan	0
1518	ensamblar	Fut	ensamblará	ensamblarán	0
1519	emular	Past	emuló	emularon	0
1519	emular	Imperfect	emulaba	emulaban	0
1519	emular	Pres	emula	emulan	0
1519	emular	Fut	emulará	emularán	0
1520	curiosear	Past	curioseó	curiosearon	0
1520	curiosear	Imperfect	curioseaba	curioseaban	0
1520	curiosear	Pres	curiosea	curiosean	0
1520	curiosear	Fut	curioseará	curiosearán	0
1521	vengar	Past	vengó	vengaron	0
1521	vengar	Imperfect	vengaba	vengaban	0
1521	vengar	Pres	venga	vengan	1
1521	vengar	Fut	vengará	vengarán	0
1522	interaccionar	Past	interaccionó	interaccionaron	0
1522	interaccionar	Imperfect	interaccionaba	interaccionaban	0
1522	interaccionar	Pres	interacciona	interaccionan	0
1522	interaccionar	Fut	interaccionará	interaccionarán	0
1523	radicalizar	Past	radicalizó	radicalizaron	0
1523	radicalizar	Imperfect	radicalizaba	radicalizaban	0
1523	radicalizar	Pres	radicaliza	radicalizan	0
1523	radicalizar	Fut	radicalizará	radicalizarán	0
1524	acoplar	Past	acopló	acoplaron	0
1524	acoplar	Imperfect	acoplaba	acoplaban	0
1524	acoplar	Pres	acopla	acoplan	0
1524	acoplar	Fut	acoplará	acoplarán	0
1525	desestabilizar	Past	desestabilizó	desestabilizaron	0
1525	desestabilizar	Imperfect	desestabilizaba	desestabilizaban	0
1525	desestabilizar	Pres	desestabiliza	desestabilizan	0
1525	desestabilizar	Fut	desestabilizará	desestabilizarán	0
1526	pulverizar	Past	pulverizó	pulverizaron	0
1526	pulverizar	Imperfect	pulverizaba	pulverizaban	0
1526	pulverizar	Pres	pulveriza	pulverizan	0
1526	pulverizar	Fut	pulverizará	pulverizarán	0
1527	expeler	Past	expelió	expelieron	0
1527	expeler	Imperfect	expelía	expelían	0
1527	expeler	Pres	expele	expelen	0
1527	expeler	Fut	expelerá	expelerán	0
1528	trazar	Past	trazó	trazaron	0
1528	trazar	Imperfect	trazaba	trazaban	0
1528	trazar	Pres	traza	trazan	0
1528	trazar	Fut	trazará	trazarán	0
1529	conferir	Past	confirió	confirieron	0
1529	conferir	Imperfect	confería	conferían	0
1529	conferir	Pres	confiere	confieren	0
1529	conferir	Fut	conferirá	conferirán	0
1530	probar	Past	probó	probaron	0
1530	probar	Imperfect	probaba	probaban	0
1530	probar	Pres	prueba	prueban	0
1530	probar	Fut	probará	probarán	0
1531	ensayar	Past	ensayó	ensayaron	0
1531	ensayar	Imperfect	ensayaba	ensayaban	0
1531	ensayar	Pres	ensaya	ensayan	0
1531	ensayar	Fut	ensayará	ensayarán	0
1532	democratizar	Past	democratizó	democratizaron	0
1532	democratizar	Imperfect	democratizaba	democratizaban	0
1532	democratizar	Pres	democratiza	democratizan	0
1532	democratizar	Fut	democratizará	democratizarán	0
1533	rastrear	Past	rastreó	rastrearon	0
1533	rastrear	Imperfect	rastreaba	rastreaban	0
1533	rastrear	Pres	rastrea	rastrean	0
1533	rastrear	Fut	rastreará	rastrearán	0
1534	sumergir	Past	sumergió	sumergieron	0
1534	sumergir	Imperfect	sumergía	sumergían	0
1534	sumergir	Pres	sumerge	sumergen	0
1534	sumergir	Fut	sumergirá	sumergirán	0
1535	robustecer	Past	robusteció	robustecieron	0
1535	robustecer	Imperfect	robustecía	robustecían	0
1535	robustecer	Pres	robustece	robustecen	0
1535	robustecer	Fut	robustecerá	robustecerán	0
1536	subsistir	Past	subsistió	subsistieron	0
1536	subsistir	Imperfect	subsistía	subsistían	0
1536	subsistir	Pres	subsiste	subsisten	0
1536	subsistir	Fut	subsistirá	subsistirán	0
1537	estabilizar	Past	estabilizó	estabilizaron	0
1537	estabilizar	Imperfect	estabilizaba	estabilizaban	0
1537	estabilizar	Pres	estabiliza	estabilizan	0
1537	estabilizar	Fut	estabilizará	estabilizarán	0
1538	desajustar	Past	desajustó	desajustaron	0
1538	desajustar	Imperfect	desajustaba	desajustaban	0
1538	desajustar	Pres	desajusta	desajustan	0
1538	desajustar	Fut	desajustará	desajustarán	0
1539	rayar	Past	rayó	rayaron	0
1539	rayar	Imperfect	rayaba	rayaban	0
1539	rayar	Pres	raya	rayan	0
1539	rayar	Fut	rayará	rayarán	0
1540	refinar	Past	refinó	refinaron	0
1540	refinar	Imperfect	refinaba	refinaban	0
1540	refinar	Pres	refina	refinan	0
1540	refinar	Fut	refinará	refinarán	0
1541	arrumbar	Past	arrumbó	arrumbaron	0
1541	arrumbar	Imperfect	arrumbaba	arrumbaban	0
1541	arrumbar	Pres	arrumba	arrumban	0
1541	arrumbar	Fut	arrumbará	arrumbarán	0
1542	cocinar	Past	cocinó	cocinaron	0
1542	cocinar	Imperfect	cocinaba	cocinaban	0
1542	cocinar	Pres	cocina	cocinan	0
1542	cocinar	Fut	cocinará	cocinarán	0
1543	envenenar	Past	envenenó	envenenaron	0
1543	envenenar	Imperfect	envenenaba	envenenaban	0
1543	envenenar	Pres	envenena	envenenan	0
1543	envenenar	Fut	envenenará	envenenarán	0
1544	domeñar	Past	domeñó	domeñaron	0
1544	domeñar	Imperfect	domeñaba	domeñaban	0
1544	domeñar	Pres	domeña	domeñan	0
1544	domeñar	Fut	domeñará	domeñarán	0
1545	pulsar	Past	pulsó	pulsaron	0
1545	pulsar	Imperfect	pulsaba	pulsaban	0
1545	pulsar	Pres	pulsa	pulsan	0
1545	pulsar	Fut	pulsará	pulsarán	0
1546	desconectar	Past	desconectó	desconectaron	0
1546	desconectar	Imperfect	desconectaba	desconectaban	0
1546	desconectar	Pres	desconecta	desconectan	0
1546	desconectar	Fut	desconectará	desconectarán	0
1547	abalanzar	Past	abalanzó	abalanzaron	0
1547	abalanzar	Imperfect	abalanzaba	abalanzaban	0
1547	abalanzar	Pres	abalanza	abalanzan	0
1547	abalanzar	Fut	abalanzará	abalanzarán	0
1548	colegir	Past	coligió	coligieron	0
1548	colegir	Imperfect	colegía	colegían	0
1548	colegir	Pres	colige	coligen	0
1548	colegir	Fut	colegirá	colegirán	0
1549	incumbir	Past	incumbió	incumbieron	0
1549	incumbir	Imperfect	incumbía	incumbían	0
1549	incumbir	Pres	incumbe	incumben	0
1549	incumbir	Fut	incumbirá	incumbirán	0
1550	amortiguar	Past	amortiguó	amortiguaron	0
1550	amortiguar	Imperfect	amortiguaba	amortiguaban	0
1550	amortiguar	Pres	amortigua	amortiguan	0
1550	amortiguar	Fut	amortiguará	amortiguarán	0
1551	esparcir	Past	esparció	esparcieron	0
1551	esparcir	Imperfect	esparcía	esparcían	0
1551	esparcir	Pres	esparce	esparcen	0
1551	esparcir	Fut	esparcirá	esparcirán	0
1552	gravitar	Past	gravitó	gravitaron	0
1552	gravitar	Imperfect	gravitaba	gravitaban	0
1552	gravitar	Pres	gravita	gravitan	0
1552	gravitar	Fut	gravitará	gravitarán	0
1553	incapacitar	Past	incapacitó	incapacitaron	0
1553	incapacitar	Imperfect	incapacitaba	incapacitaban	0
1553	incapacitar	Pres	incapacita	incapacitan	0
1553	incapacitar	Fut	incapacitará	incapacitarán	0
1554	inhalar	Past	inhaló	inhalaron	0
1554	inhalar	Imperfect	inhalaba	inhalaban	0
1554	inhalar	Pres	inhala	inhalan	0
1554	inhalar	Fut	inhalará	inhalarán	0
1555	sobrevenir	Past	sobrevino	sobrevinieron	0
1555	sobrevenir	Imperfect	sobrevenía	sobrevenían	0
1555	sobrevenir	Pres	sobreviene	sobrevienen	0
1555	sobrevenir	Fut	sobrevendrá	sobrevendrán	0
1556	trastocar	Past	trastocó	trastocaron	0
